AMD,SHAN,NVDA,AMZN,GOOGL,IBM
79.28287998516369,3427.989631189217,149.81229657773952,164.7109984371318,117.62419890810287,138.4544092899544
75.98935529135149,3427.989631189217,143.78594948676206,159.52451586738118,114.58769734981163,139.74620057711277
76.82937975420819,3441.1833528244556,144.0830210376159,161.18861360652292,113.50351664707365,137.87515124096927
74.6639167758793,3463.1330516807457,138.88292657254408,157.75725803731382,110.32409330664399,136.27159198191035
73.1018867641736,3429.565467319435,137.6924068702121,158.07557338788826,111.45259277836348,137.82752689039114
74.5918569859808,3490.3000788298273,143.46025765697476,161.15636644095238,113.92019864171156,138.32468047668317
74.65906560590855,3517.790995719653,142.68521551286133,163.529497405419,114.4457836149851,138.73261316261858
74.44129173138715,3529.0675595319835,141.25416963943746,161.62223041743,113.1233919017291,137.57968318369566
76.37553195980142,3514.0609836462672,142.30160785876149,161.62245856890647,113.69153524529699,135.79967785040765
78.04730866409706,3506.7589415093157,147.12452251469853,162.38065012207232,115.34591366499956,137.55140919256232
77.17019900332139,3486.564700473995,151.09408724401337,160.14462957063586,114.7024080041297,138.36554565940995
77.43183925553326,3496.9915270282854,157.0972601345153,162.24019400849883,118.05088429325988,138.36002024144656
77.8739497894768,3581.2061386827418,157.40001348821502,162.94645255949857,118.14631718937514,137.4678909663716
78.51161814325779,3593.633026021181,158.99431343750427,163.37514925974315,119.18746124555979,136.7022303896717
78.43256860969328,3608.962666962358,155.9713897350579,161.50568886914715,118.13071110409764,137.49695950745195
80.09621873070436,3599.824193046574,163.48476695541532,161.1539344806078,117.8420474576851,137.41844720962447
80.86306870416156,3616.73190135559,163.54666847203404,161.1438719846752,119.17867437643342,138.78402936016997
81.97079040151935,3624.886782360155,168.73527606205693,161.69557855400757,118.52754167628635,139.3033174455867
80.25936416875408,3597.3371628959494,170.54844065422748,159.35046666580976,117.37769292373812,139.13751756370846
81.57243243891384,3587.045286864273,176.83151468294648,161.15295269074204,119.69014119801786,140.0058500882375
81.35580341384924,3591.808441430864,177.05346962723416,159.8783356020889,120.11559233436314,141.50347296533062
80.88417965912227,3599.555477125228,175.4364174570104,163.16904549492153,119.91930255732494,142.5142563383396
79.96749078880288,3580.6658159115145,174.48720228613115,164.0466677974278,120.39897078090156,144.04740583790525
81.5479020073289,3591.7268964519008,175.4364174570104,167.50433932423908,121.82460402503442,143.23531799941858
81.31790956859321,3610.9268116775143,179.232770397381,167.33270303121034,121.51365356120333,144.6221890728154
81.54476801904639,3589.9056917199177,180.97990557541007,169.19235398180024,122.44407248210892,143.43586412113223
80.4731500920321,3556.4025100979998,178.7727220343441,169.15775925261374,121.41527985159684,142.78959101449894
80.11232136228034,3518.443102457552,178.90362823290155,170.76389236138186,120.76979195945096,141.32502101197275
84.54739520455628,3525.6112703120593,187.41026441546757,174.46543037267298,121.73952887239358,139.19654136850465
84.6364481854892,3524.9662728475396,187.2469577808168,174.35004962282798,120.11022614982045,136.82704347347058
82.5655217616637,3529.134711829313,185.19513860550995,172.6992264635654,121.80860030183156,140.1989984574645
83.5834269085021,3556.5660507418775,189.61618027346643,175.25991636171483,122.32981886726213,139.92063783604772
83.81578824269207,3566.834600264543,191.37770886372257,175.19143958580167,122.13069761797689,138.2536469586647
86.08869777579592,3566.8193468363734,192.8150996804631,172.44522729713253,122.50177727918633,139.04159512377444
85.6192599684637,3607.387280830332,191.12060176219282,170.08558089897792,122.50719265048926,140.3760541014937
87.03696409953031,3606.935017799904,200.57108418898457,172.22964277960554,122.56123202833737,139.22713317088574
89.51331311453198,3573.8141774741425,201.08518009008918,172.41356121871024,122.27072782569238,139.15318531640324
93.93264275228714,3591.4949541293536,200.67895209180531,172.01080940604757,122.08643597352254,140.1473314774698
93.34066954264938,3587.5895976012634,202.8937605541215,171.65745925377593,122.4425427756938,140.39000616834204
94.69052209985425,3518.5716469683357,205.61148560236256,175.5531704950878,125.26088634497864,133.8643492528165
94.48171061969586,3536.2145476183437,207.7031491876254,183.78733532284406,126.18991896398003,132.67371007592533
90.6939945296113,3532.672280134818,204.432004953964,184.99385127321148,126.73554400468812,133.13276207654638
89.77810013563126,3553.145148910082,199.76442569507043,186.5697326124138,125.04565868321922,134.5477084816674
90.92777980713066,3525.5946882538506,201.24448342915852,185.9658888481624,125.52224783427856,135.28915339247447
90.79406641270587,3524.0304112869667,205.83922599744824,185.92518836015958,126.9764420859801,134.71617333448893
90.2696538661043,3547.55698800236,203.24002123708718,183.86788064274137,127.33754240347572,134.11208063116771
89.05857500771292,3566.8193468363734,199.18086461104707,184.0821142920401,128.23455458607182,133.66646113306894
86.91109573121048,3529.0681558668516,191.1257087035676,181.8903593600056,127.10984004591735,133.3020059427889
85.88025395336103,3563.8230932802458,182.46883010831652,178.67828461236772,126.97071091753402,132.78648150005696
86.57216083003331,3539.282009733853,188.61409670878453,177.49791273972622,124.57079450897398,131.84658696170058
87.52213928025208,3539.282009733853,187.2469577808168,178.65096703021663,125.94710189836017,135.17095410219682
89.40673873041118,3536.66501977227,194.85285747734483,179.25837028630656,127.54510319258105,135.0802030469433
91.20604816940023,3562.631903626829,196.69802790062803,181.90284340299755,128.42196338070738,134.52710762737468
92.13541993942192,3573.856339967922,196.23908306544627,182.83628768190886,133.01549826401464,135.12159513748705
91.82037604160911,3550.2021860819837,193.74298537343077,184.99045632333983,134.0315064262735,136.48969192601564
91.0265076278615,3466.8797039135347,192.8150996804631,181.31880875306578,131.8996386808345,136.47009377747756
97.94608217306971,3387.437289452866,195.92045386291622,181.89241384311708,136.0624441265363,136.13405915726463
102.90072611661846,3359.3365404470023,198.07707425742902,180.11168825383726,135.79899398838444,136.37988019866978
106.20119615931566,3411.6577560708347,195.78150527386688,166.38146071701757,134.72619372734601,134.75770432215893
108.78229736409575,3398.5173898471894,198.50059757004664,166.70568191711791,134.99737459783077,136.27753840135088
113.11583168072221,3447.0581340737135,199.18086461104707,168.3597011822507,135.65799217705788,137.58230099459922
118.85879062267247,3451.104179123226,203.60150895430152,167.79947258965635,135.25736282983814,137.09174836546848
112.36327865559318,3476.8963879407784,207.10773792790243,168.80523028909317,136.25231945080657,136.492228782699
110.10290344208585,3466.740603661266,204.39792303339345,167.25488866864634,135.7432125896839,137.75789679444813
107.57479410830024,3458.148170318303,203.60150895430152,167.08737423696883,136.9109848397594,135.0459587237059
106.50692991379934,3496.5852520614585,200.67895209180531,166.3041149408776,136.9010681798438,134.94706757267517
107.73000235486957,3532.174521140639,198.07707425742902,164.66663867015785,136.3784406989743,135.67102208006563
106.51200736487377,3532.657026706648,199.76442569507043,165.17656746536323,137.19476628745994,136.774705681184
110.54601600725398,3524.841462879917,202.61572417286646,164.68789240325273,137.7288389095007,136.88286825986276
107.53642217140757,3517.797406063453,200.57108418898457,164.94800435523348,138.4329194122438,137.23856647911924
107.54811616691967,3517.7757422914833,195.36795526628205,162.09442209357468,136.6645103982346,136.1468050383699
103.43990214060162,3447.6581679956234,191.17487058676446,160.0645014317024,135.44832296178987,133.34075910608465
103.70182379858512,3485.5130080917656,198.77177656676432,159.38893420374467,135.67680538756662,131.95117761596393
104.62405940586235,3465.6326292371314,208.85137864854443,160.01903034195112,137.43219987495905,132.98555705234207
108.7944296100581,3427.989631189217,220.6483943191969,163.40175334969868,140.10370127800095,133.41439208473756
107.63242806855921,3476.8963879407784,218.54245718437517,165.2880873669298,141.25955012277964,133.69278982396074
108.29920670360009,3514.033797615527,222.70648246542135,164.9568838053326,142.0783403166917,133.71085483100188
107.25365540430742,3540.2514245246293,221.3107857996599,165.80751568933468,141.4418623499316,132.68026022782806
111.43218186810884,3501.8446037706144,226.85341510309192,167.49039358154397,144.00178006311597,133.27707606134592
111.29576942641344,3522.043426882699,227.44907959340978,171.073370711976,144.59443754997497,132.85851554159268
110.71852969472995,3528.09520682759,224.44945906202307,173.53496361829562,144.6956057604709,134.16401482106716
110.08878637563868,3544.628295682853,225.3716106584834,174.15042420597612,145.33364109857578,133.2932888924334
109.16875221318377,3567.0344676315544,224.55130974222854,173.15382382421194,143.28247334814753,133.83981082241866
109.94578281157858,3597.2748166656675,228.99371729051282,173.8971842604314,143.74310335015787,133.44401820170503
109.1658337747921,3582.0840014056903,227.26076249816018,175.54550210846904,144.3794371545629,131.99375828455263
106.20645942476128,3622.317013219943,223.96093739842948,176.57664133782933,143.82611133587028,131.73005447023013
106.14697505128181,3676.4439628885198,222.3832070268669,174.20363302614345,143.54104646438896,131.68662763491918
105.20976502306343,3675.067240075271,225.3716106584834,173.4592545406293,140.87969848206194,130.99897420376755
104.81599623269167,3692.9462414484124,222.1756921111138,172.88578561736858,142.3315471092352,132.07057194212734
105.7150470434753,3702.8334946232712,223.01383113211165,172.48684303372903,142.54582550741233,130.23109811456024
105.64733322841869,3714.8651391091807,223.96093739842948,173.82613008414506,144.12386325346495,130.4055439220917
106.2272653650658,3662.5202225118906,223.01383113211165,174.41011625059053,143.60644492292477,130.43161018436658
103.88866138865242,3661.617816647521,219.7582216358579,173.1238326752033,140.79906366652466,129.27778190443388
101.54817877504372,3607.1069134416985,211.7626421976461,167.78555207292686,138.71759679775073,128.4020913645058
102.81597182739898,3613.1641814442296,213.0678329663855,167.18248824132857,139.03783830535505,127.11724282138067
104.37911738323872,3628.429498424797,220.04373439345025,168.99232969495523,140.28344178569,128.7082418025216
106.15083579569686,3642.159182669679,225.41615116892058,170.8052251258165,141.21941414271004,130.70813209569872
105.80351561675963,3613.0459093397103,221.46085528739192,171.25733829429495,142.21344869691677,131.44264220933755
108.13115274359626,3582.6590084393115,217.24039187003314,170.2830329758969,141.07256318147995,132.45690614358037
101.5309418416327,3603.126722779295,207.7031491876254,165.80892548725708,135.8293769971801,131.4287642140698
100.3453446064606,3536.2147427737,205.88743671959065,165.0436745333053,134.3544354531707,133.0570200719965
102.92805666841718,3570.2916890505435,207.9919642050633,164.37491688490763,133.7319991107529,133.1362609901993
102.44434116502586,3592.119289710054,207.9919642050633,164.14259448579247,136.54069929298456,137.01099209673032
100.33995539851551,3591.7565629437954,198.07707425742902,159.4908391938055,133.66164794192034,137.7824613571763
101.88179050275691,3547.4767081396685,205.61148560236256,161.15787723695385,136.0472343769419,137.80392682384888
103.62795138805916,3561.9329423956824,207.7031491876254,163.10345274555283,137.56529705395587,136.0899752357531
106.45033009506318,3558.5816854892214,211.48456704134244,165.14538704636263,139.2187244613472,135.57768191848777
105.06407614585886,3570.6502904383105,208.9981917693534,164.43629881020857,139.78180157474534,136.91803584283457
104.84839870611883,3570.2916890505435,207.7031491876254,162.36422079584054,138.92493417851605,136.98426182421338
105.04601541274936,3592.781850729297,207.3375469582728,162.36525467210143,136.45084972721313,134.29832454741856
109.14870174644489,3587.0003669442085,210.03106580754812,164.23406567200988,137.58313061710416,134.56638385584088
112.10577786199852,3594.667771001096,218.5312093580839,164.99146918020992,141.15501087951736,136.7285436891085
112.1154739688509,3582.55902182923,219.16943596113688,170.44659737609632,141.36517341728123,138.24675943937385
116.42207673700909,3609.620199113401,222.74882518335687,172.3252609811804,142.77806836661048,136.06738132008226
116.34425473870115,3597.5057911672056,223.53387082938156,172.2081214842981,143.23583851348837,135.74094367933296
116.3952734490811,3562.235754482544,221.63026326428832,170.74940080942827,141.76672626672104,135.65401881373413
119.31658724222217,3518.4278490293823,227.4857226381378,171.75522403012195,141.8897498450088,122.68384011877114
119.88809609860499,3547.596137469065,228.2495325837705,167.0819617847232,137.55818280942054,122.95349586044306
122.34682629757087,3544.587924580408,232.18856364322977,166.01922232948607,137.448678042876,122.02907143505398
122.93543822363033,3505.989881566332,247.64985558525558,168.81593090017554,139.31357067622076,121.54224842062263
122.30616871569926,3498.8097505056257,245.35404149859832,170.01072016590734,146.01049366786984,120.12482428548802
121.16418228114337,3526.7971869075463,249.83916476312467,172.32493475609922,145.8531887129095,120.30711455399104
120.2293672401173,3491.2260691326815,256.04697616276934,168.61986659542836,148.04353107453255,119.60349576998361
125.23722358460522,3498.8097505056257,258.6811367352782,165.90339420824395,143.49926024425042,120.7176475806056
127.64806193141129,3506.7708741118863,264.37858688176544,165.61316116359967,145.42968567984977,120.62249428971136
130.52524647362395,3492.631821171715,266.34457563953737,169.2010910777549,146.5983856051157,121.53444664447721
137.48762195841078,3532.697457605717,298.1831672069236,173.84875932289302,148.2676250513687,120.85073773076053
136.33761109090963,3539.090037343403,297.77546114935336,175.94993431039606,148.85277814143495,123.60709145251148
150.15565154008013,3533.357363523272,308.0913148058659,174.45397970841609,149.02918758160104,124.54464893986507
148.9018251804983,3522.052507069835,306.6520914393741,178.80771009142006,148.91795249958733,120.84694591894257
139.8708289098391,3537.5354643128253,294.7735625207628,174.11729901131076,145.8919577410656,120.22231770994011
146.00043692211145,3520.886468837436,304.004192785841,173.60108739981973,145.7641996636685,120.27306623897087
147.88619600679607,3562.0420801446853,304.004192785841,176.26123416338535,148.6792990076635,118.95926314536113
146.48401379496525,3582.091187287117,300.3896350596287,177.27293445460668,148.45002557282862,118.8703091560966
152.5754784532395,3589.9235956943985,302.05572961644407,177.26328431164015,148.0109890906402,118.42597094284557
151.7427255155851,3592.661511346359,292.9914311632789,177.5651243338566,148.19088256180729,118.2479800081536
155.0246941204131,3583.3618164024183,316.71115968245726,184.80222792458707,149.83833520316824,116.66016838856311
155.412081447451,3563.733325797118,329.73017386625213,183.8300428350956,148.92873114013253,116.05000359149645
152.54130640833324,3562.7091712707406,319.50713455232307,178.62854784044143,146.29808318161628,116.47155134078814
149.92103961490545,3563.7180723689485,317.4216844069967,179.00022884918855,145.77818697937653,116.79092117380395
157.7789701067901,3577.0469088929844,326.6751960670335,179.01800594613158,146.11788801340316,116.73188627505806
154.80386431263932,3573.856339967922,315.0118267561954,175.22755263938777,142.18524164969122,115.81218445133733
161.91135763229036,3607.314135554563,333.6107902549554,178.09920562523345,145.53345780565024,118.50188110211192
158.38664267890763,3589.9056917199177,326.6865729150531,175.35685960743157,141.89852391178957,117.09972204828419
149.11926665023844,3594.680561402204,314.3442316772409,172.17834927642627,141.04931120329908,116.9169092966635
150.67991165243228,3637.204877897159,321.1992810663846,171.8532160048555,142.9659715701029,116.89763816717237
144.01003562481029,3672.9307167409816,306.9717615463642,169.48926727804582,142.00410881885523,118.83684371466136
139.05678159940976,3666.2525077689843,300.5096133044225,171.38555205087326,143.15478384375743,119.91403427325523
145.13479800312857,3702.822776530217,325.2455018963065,176.27343367901483,147.60117997868153,120.72151044431382
145.2485221460814,3661.617816647521,318.21353811513166,176.1491561006476,148.18808338760167,123.01381119167769
138.13070551350998,3647.389074916792,305.0100517972627,174.17837862282636,147.63932721597294,123.56839239500917
138.56048874404522,3674.9046068273055,302.0680453765191,172.21770947667227,148.0042055208915,124.09909152084255
133.80067038195125,3632.307965271851,281.86099489531705,169.55478719518908,145.8284277206895,122.57883196786884
135.5972991249005,3593.7461711301794,283.6102967653647,169.0890746981006,143.90679146244844,123.7558443722658
146.64764866465612,3628.434906397393,304.90626185831843,173.43090185124538,146.31294621756882,122.82639262237956
138.63763921287298,3622.351783885147,284.1099984913141,168.8693121465493,144.44048469215628,125.92555162166566
137.7514367968596,3643.274727481962,278.1813257721831,170.00995256252446,141.72340535899735,127.40563445160767
135.8011954137091,3618.0470465212206,277.4768579164515,167.0804749543034,141.60545583939538,127.04360071482532
144.2508985885892,3616.595551164342,290.9423016681244,170.4178272022031,143.47457115637923,128.96534329142747
143.9039164736775,3632.1467877231107,294.4085282980032,171.05904364642748,146.3412999228312,128.1978044461285
146.13940089102834,3597.2775872800644,296.5079576631973,171.06403152964384,146.91717697901896,130.62739025234896
154.8042485930883,3622.2724959130487,308.0789990457909,169.99570428391294,147.96602189292457,130.09041910109636
153.1497827492848,3639.8868058540784,303.33723762749884,170.67402006138593,146.68848375304987,132.62948527336425
148.2633498010461,3632.307965271851,300.1811997051679,169.2059574106417,146.65401353478813,133.36078148254333
145.14317373909205,3594.680561402204,296.05308092658953,168.63916000466622,146.20103228578242,133.9037757667419
143.90438033589027,3587.0003669442085,294.4085282980032,166.70998875971995,144.85301134520603,133.6651626964377
150.24237416768838,3580.553463550773,301.3994410397267,170.40946363362568,144.9949440809118,136.0313428185132
144.42656660722952,3593.633026021181,292.9914311632789,167.52411912301824,144.40136677723046,138.01839599368228
136.14719665791435,3567.0291575110964,276.3503905704664,164.36474215392255,137.77371157235797,138.22276792338027
136.2312460885563,3597.320673146594,282.0323195865861,163.28081334337458,137.7474809807509,135.34266580163504
131.9959929250952,3556.24574496702,272.8717368619802,162.55520177211892,137.01044552088464,134.83169112235575
132.00014608737223,3520.914600390212,274.22978036652154,161.48938123231866,138.66763872555245,135.03411046447394
137.3172220698874,3544.632035894889,278.35838183939944,165.36194561778453,139.73695456006564,132.86508877923995
137.4740232598735,3570.2916890505435,280.4041902608874,165.2108796975965,141.43373007207484,133.5971038580108
132.7380517484664,3558.5664320610517,266.21208960505925,161.21753584597155,138.58994330487675,134.76830408385254
136.86272323324684,3556.303160888969,269.7165902276344,162.1419353079884,139.48396562051536,134.19746076381088
131.93361276411267,3522.618141475958,259.42475621028666,158.89033370807,135.99999050805596,132.94168710735187
128.27738115745922,3524.057597317707,251.19481498718682,156.29836816824476,135.11083924549837,131.59108008660175
121.91467647329284,3433.1605232032143,241.99241169027167,151.66470582884162,133.3087270183179,130.8356816390604
118.83574630018252,3455.6877174023566,234.27305003083154,142.6430406019508,130.35254413587575,129.3642874441407
116.77098408023488,3413.64625243768,232.20178595135837,144.52155197947548,130.63795894053894,127.2097329680215
111.28419814583735,3361.4868174727753,223.96093739842948,140.39122906892592,126.96542629842854,135.16633973724888
110.71287778850139,3429.565467319435,228.2495325837705,138.8714390692335,129.2336223766996,134.25454899670729
102.5982300110594,3452.8873478265828,220.08365654644186,139.63382368954532,129.00809995409602,132.5412658056452
105.23917352112984,3480.1811484623745,228.97938020919528,143.9607435717288,133.34755513784938,134.4837212809367
114.259570983874,3485.7982429798626,245.27854925596654,149.5823036554041,135.30170122177856,133.56174691207823
116.78432266359171,3463.117798252576,246.91140560742457,151.18989946683942,137.6430496196346,135.52536329854775
122.92623484024037,3429.565467319435,256.04697616276934,150.78648081003655,148.09984322845622,136.98201778516963
120.07654320044547,3445.909994028121,239.9962172593595,138.84738391570303,143.09004336973567,137.77542925320645
123.63734693938326,3465.5974730531993,244.3302006034217,157.73349175267597,143.49878494633958,137.54307698039048
123.65819637646563,3468.568838599153,247.72319181495982,157.9440667110682,139.20102550320513,137.23355788357802
128.22422171756668,3490.390332031287,251.5218208853463,161.40385954068162,139.39723773620105,137.0389890557215
132.8537067540718,3490.6944211940836,267.4045612622579,161.19057848160114,141.5892821191042,137.78643318351786
125.77036339953364,3456.3105259178983,258.6811367352782,159.02439376918954,138.62010660241714,133.53132322580086
113.1954544501079,3490.315332257997,241.14310457151961,153.3509006480382,134.35831427629049,133.02027163925834
114.26971546184328,3433.159306979977,243.16060323430116,155.16663445734721,135.53182528397647,130.14365362741066
121.46839842351538,3451.104179123226,265.2014180669987,156.5072500224649,136.60608655071718,129.95631516222454
117.72444917533667,3462.955666964751,265.4011247816959,158.100240932426,137.73837416864785,129.17133418807086
112.40044058665555,3488.834058679004,245.5518246816406,154.65315059655782,132.54299944639888,124.97068981245828
113.82470587104642,3484.083101782457,236.87768337482777,152.60188115954992,130.4047039981796,124.34099265703075
115.64772041568496,3481.1484770971947,234.46775156258906,150.1974401094159,129.8152340108133,123.92029220679345
109.73030735345739,3447.763876582562,224.46633097000944,144.82814618217037,127.58286316537558,122.07083693202003
116.8072622533631,3372.9283254545103,237.40230205282475,151.266646852725,132.71854157359698,121.168810699245
121.06708084199242,3293.430318742477,242.10937303225663,153.7683337512342,134.4611715606359,124.17557184658035
123.33007958428344,3256.4652394086374,244.3302006034217,153.5621319293315,135.0567497020485,122.51072881979428
113.83087533189077,3296.1687777837983,235.2914790060552,151.14734700069098,134.06426672216276,121.35929021998689
118.26794258693265,3309.810320421102,242.68703435280904,152.06249272368717,134.5688220986937,123.85288093977024
111.98855758167787,3223.741388096427,239.45914888562027,148.31312564598957,134.01575893684503,125.71293731145576
108.40708446390403,3064.58458628458,229.92489837344397,145.64898183753579,131.9072360769895,126.61291135345796
102.95354116977892,3170.0287197451503,214.1851492424147,137.4640945460407,126.37876346507383,126.08269261318439
105.5501781727224,3215.0747409932474,215.8120025723453,136.01627115812133,127.10590695291626,125.68902227398983
111.04688269004102,3251.0377183038963,230.69928182940393,139.272586748369,133.42143130688524,126.22423668461778
106.45662027413985,3253.576856460085,227.26076249816018,146.8165951176831,132.4330471462892,124.34947410585401
104.29398906123944,3259.620981443995,221.63026326428832,145.51454627032982,129.87090477943465,123.97175738222266
102.25162967633479,3270.479407917221,213.97362720276712,141.86269091342677,125.95321045983876,123.93372436742996
109.33380089159553,3250.7979605362307,230.24226718013898,147.3614528966258,129.19436748814343,125.63151587686636
115.64316396468475,3212.587874465073,245.52408484922688,153.14578117637396,133.29420365951452,125.83229719746329
111.68544964177283,3213.9227870633754,248.17218581376392,157.2386007351702,133.8431657999967,127.95162244693219
113.47640903944001,3204.2531108174726,265.2014180669987,161.26121624871485,136.19727364589494,128.19597009051657
115.91243853155287,3266.8775960277535,267.6555082187725,161.4926302760724,136.09611933495265,128.10270814723796
114.81463814827272,3251.1363736890944,265.49890015159133,164.88063546546564,139.87107687081823,129.05986978469997
113.91609535245261,3282.167892970635,256.7873176950921,163.40078221920996,138.28093264755265,128.30866341718513
120.53173746585831,3283.7550081699997,281.7728128497165,163.6465380148288,141.5748458143095,129.2454494859345
119.66237096471498,3236.680941003249,277.1404059759366,164.7913914089046,141.67422133431972,131.33970250258858
120.2219791628381,3251.1157951350556,282.37861641838236,168.99088633546208,141.45226241118945,131.4657199905391
123.22973199552057,3167.212572635546,286.8707149869603,169.3077795920105,142.5041693484987,131.92729118333517
119.22419063834516,3213.1528277210737,277.1404059759366,166.3082545424829,141.9355316383561,132.13721068942039
109.33810765993132,3185.9323174924334,273.1064839269413,163.00102251833886,139.07075023611264,130.02251937521194
108.20732636002963,3223.613013044037,267.4375939876565,163.55726466595794,140.14335518897306,130.14300284487814
110.54158469955365,3212.597599373746,273.9895420544449,168.3393141733239,142.97283042479935,130.2565597481761
106.83979828658721,3196.0326578853237,259.7349378260525,164.06344586651156,140.5926988517252,128.90000621683447
103.6841501703845,3193.372556084852,244.57225139044553,158.75343606156386,136.54749030249394,129.38479401631116
103.72825942488407,3151.0063585050875,242.56091178155623,157.7918769837428,135.882543240616,128.54028004720217
101.12871959384718,3081.0334259225624,232.73954255511305,154.6501667289502,133.25642588624805,128.2250537600788
97.39932965015414,3086.8638221925867,219.83171100548142,151.12711657037656,128.82269453180655,126.38387005416318
95.08876078110261,2929.6471770041276,215.74216611924288,150.78613287477444,127.71803351909185,125.9819686530708
97.75356359585538,2886.510346603028,222.70648246542135,155.5574951580086,129.8998039086405,126.1300515730072
93.06896892423516,2958.2886008836786,213.32303768232424,151.71305091495577,126.73178239522541,126.5632305449142
93.89167382759797,2975.3818640922036,218.5312093580839,152.77997340413233,127.68388388573145,126.16769182343826
96.92598163352176,3047.1310870412663,222.60692714768282,158.10801568478797,130.0095553163274,129.1476606314886
94.00723633282817,3068.1690357469233,215.4623950308639,153.99947184966476,128.03948026967979,138.31504104904513
